2.316982982356482523e+02 -3.794729662244810675e-01
2.390923756673737728e+02 -3.839805647820194179e-01
2.466421121978409303e+02 -3.872759868943164707e-01
2.543491292759951250e+02 -3.895470583552673727e-01
2.622150483507815579e+02 -3.908988454815900404e-01
2.702414908711454018e+02 -3.913664071281811041e-01
2.784300782860319714e+02 -3.910606160049174274e-01
2.867824320443864963e+02 -3.900290257367843849e-01
2.953001735951540923e+02 -3.883779521175089733e-01
3.039849243872801026e+02 -3.861584032085128571e-01
3.128383058697098136e+02 -3.834295821704231666e-01
