# Energy [eV], Volume tag
-68.72332588   095
-69.35696217   096
-69.78872449   097
-70.03856017   098
-70.12431929   099
-70.06258145   100
-69.86846402   101
-69.55578871   102
-69.13723525   103
-68.62436212   104
-68.02778307   105
-67.35715565   106
-66.62131101   107
-65.82832034   108
-64.98556677   109
