23  -1.4812380000E+01  -1.0290980000E+01  -5.4992600000E+00  -5.4992600000E+00  -2.5517200000E+00  -2.2543000000E-01  -2.2543000000E-01   6.3377700000E+00   6.3377700000E+00   1.0887640000E+01   1.6303530000E+01   1.6303530000E+01   1.8294440000E+01   3.9783350000E+01   5.8848930000E+01   5.8848930000E+01   1.1059577000E+02   1.1059577000E+02
24  -1.4843590000E+01  -1.0240620000E+01  -5.4910000000E+00  -5.4910000000E+00  -2.5405900000E+00  -2.2087000000E-01  -2.2087000000E-01   6.2362200000E+00   6.2362200000E+00   1.0889460000E+01   1.6536850000E+01   1.6536850000E+01   1.8019280000E+01   4.0340370000E+01   5.8602970000E+01   5.8602970000E+01   1.1078732000E+02   1.1078732000E+02
25  -1.4875300000E+01  -1.0188890000E+01  -5.4823800000E+00  -5.4823800000E+00  -2.5289800000E+00  -2.1633000000E-01  -2.1633000000E-01   6.1359800000E+00   6.1359800000E+00   1.0888030000E+01   1.6772650000E+01   1.6772650000E+01   1.7751820000E+01   4.0905250000E+01   5.8356700000E+01   5.8356700000E+01   1.1098021000E+02   1.1098021000E+02
26  -1.4907420000E+01  -1.0135820000E+01  -5.4734100000E+00  -5.4734100000E+00  -2.5169200000E+00  -2.1185000000E-01  -2.1185000000E-01   6.0372100000E+00   6.0372100000E+00   1.0882720000E+01   1.7010450000E+01   1.7010450000E+01   1.7492910000E+01   4.1477800000E+01   5.8111170000E+01   5.8111170000E+01   1.1117383000E+02   1.1117383000E+02
27  -1.4939900000E+01  -1.0081490000E+01  -5.4640900000E+00  -5.4640900000E+00  -2.5043900000E+00  -2.0745000000E-01  -2.0745000000E-01   5.9400400000E+00   5.9400400000E+00   1.0872830000E+01   1.7243380000E+01   1.7249790000E+01   1.7249790000E+01   4.2057830000E+01   5.7867460000E+01   5.7867460000E+01   1.1136761000E+02   1.1136761000E+02
28  -1.4972680000E+01  -1.0025940000E+01  -5.4544100000E+00  -5.4544100000E+00  -2.4914100000E+00  -2.0317000000E-01  -2.0317000000E-01   5.8446000000E+00   5.8446000000E+00   1.0857610000E+01   1.7004120000E+01   1.7490180000E+01   1.7490180000E+01   4.2645230000E+01   5.7626620000E+01   5.7626620000E+01   1.1156097000E+02   1.1156097000E+02
29  -1.5005700000E+01  -9.9692200000E+00  -5.4443900000E+00  -5.4443900000E+00  -2.4779700000E+00  -1.9905000000E-01  -1.9905000000E-01   5.7509900000E+00   5.7509900000E+00   1.0836250000E+01   1.6776050000E+01   1.7731150000E+01   1.7731150000E+01   4.3239870000E+01   5.7389740000E+01   5.7389740000E+01   1.1175338000E+02   1.1175338000E+02
30  -1.5038910000E+01  -9.9113900000E+00  -5.4340200000E+00  -5.4340200000E+00  -2.4640900000E+00  -1.9512000000E-01  -1.9512000000E-01   5.6593100000E+00   5.6593100000E+00   1.0807880000E+01   1.6560090000E+01   1.7972190000E+01   1.7972190000E+01   4.3841690000E+01   5.7157870000E+01   5.7157870000E+01   1.1194433000E+02   1.1194433000E+02
31  -1.5072240000E+01  -9.8524900000E+00  -5.4233000000E+00  -5.4233000000E+00  -2.4497600000E+00  -1.9143000000E-01  -1.9143000000E-01   5.5696600000E+00   5.5696600000E+00   1.0771650000E+01   1.6357180000E+01   1.8212790000E+01   1.8212790000E+01   4.4450630000E+01   5.6932080000E+01   5.6932080000E+01   1.1213331000E+02   1.1213331000E+02
32  -1.5105670000E+01  -9.7925600000E+00  -5.4122400000E+00  -5.4122400000E+00  -2.4350000000E+00  -1.8801000000E-01  -1.8801000000E-01   5.4821100000E+00   5.4821100000E+00   1.0726710000E+01   1.6168220000E+01   1.8452430000E+01   1.8452430000E+01   4.5066660000E+01   5.6713420000E+01   5.6713420000E+01   1.1231986000E+02   1.1231986000E+02
33  -1.5139130000E+01  -9.7316300000E+00  -5.4008400000E+00  -5.4008400000E+00  -2.4198000000E+00  -1.8491000000E-01  -1.8491000000E-01   5.3967500000E+00   5.3967500000E+00   1.0672230000E+01   1.5994040000E+01   1.8690560000E+01   1.8690560000E+01   4.5689770000E+01   5.6502950000E+01   5.6502950000E+01   1.1250353000E+02   1.1250353000E+02
34  -1.5172600000E+01  -9.6697600000E+00  -5.3891000000E+00  -5.3891000000E+00  -2.4041800000E+00  -1.8217000000E-01  -1.8217000000E-01   5.3136300000E+00   5.3136300000E+00   1.0607500000E+01   1.5835390000E+01   1.8926630000E+01   1.8926630000E+01   4.6319960000E+01   5.6301700000E+01   5.6301700000E+01   1.1268390000E+02   1.1268390000E+02
35  -1.5206010000E+01  -9.6069600000E+00  -5.3770300000E+00  -5.3770300000E+00  -2.3881500000E+00  -1.7983000000E-01  -1.7983000000E-01   5.2328200000E+00   5.2328200000E+00   1.0531950000E+01   1.5692850000E+01   1.9160080000E+01   1.9160080000E+01   4.6957280000E+01   5.6110720000E+01   5.6110720000E+01   1.1286057000E+02   1.1286057000E+02
36  -1.5239340000E+01  -9.5432800000E+00  -5.3646200000E+00  -5.3646200000E+00  -2.3717000000E+00  -1.7795000000E-01  -1.7795000000E-01   5.1543900000E+00   5.1543900000E+00   1.0445180000E+01   1.5566810000E+01   1.9390310000E+01   1.9390310000E+01   4.7601760000E+01   5.5931010000E+01   5.5931010000E+01   1.1303317000E+02   1.1303317000E+02
37  -1.5272550000E+01  -9.4787400000E+00  -5.3518800000E+00  -5.3518800000E+00  -2.3548500000E+00  -1.7655000000E-01  -1.7655000000E-01   5.0783800000E+00   5.0783800000E+00   1.0346980000E+01   1.5457460000E+01   1.9616740000E+01   1.9616740000E+01   4.8253480000E+01   5.5763600000E+01   5.5763600000E+01   1.1320133000E+02   1.1320133000E+02
38  -1.5305610000E+01  -9.4133700000E+00  -5.3388200000E+00  -5.3388200000E+00  -2.3376000000E+00  -1.7570000000E-01  -1.7570000000E-01   5.0048600000E+00   5.0048600000E+00   1.0237420000E+01   1.5364730000E+01   1.9838770000E+01   1.9838770000E+01   4.8912530000E+01   5.5609470000E+01   5.5609470000E+01   1.1336474000E+02   1.1336474000E+02
39  -1.5338480000E+01  -9.3472000000E+00  -5.3254300000E+00  -5.3254300000E+00  -2.3199700000E+00  -1.7545000000E-01  -1.7545000000E-01   4.9338800000E+00   4.9338800000E+00   1.0116740000E+01   1.5288310000E+01   2.0055790000E+01   2.0055790000E+01   4.9579000000E+01   5.5469580000E+01   5.5469580000E+01   1.1352308000E+02   1.1352308000E+02
40  -1.5371130000E+01  -9.2802500000E+00  -5.3117200000E+00  -5.3117200000E+00  -2.3019600000E+00  -1.7582000000E-01  -1.7582000000E-01   4.8654700000E+00   4.8654700000E+00   9.9854400000E+00   1.5227710000E+01   2.0267180000E+01   2.0267180000E+01   5.0253020000E+01   5.5344890000E+01   5.5344890000E+01   1.1367606000E+02   1.1367606000E+02
41  -1.5403530000E+01  -9.2125500000E+00  -5.2976900000E+00  -5.2976900000E+00  -2.2835900000E+00  -1.7689000000E-01  -1.7689000000E-01   4.7996800000E+00   4.7996800000E+00   9.8441600000E+00   1.5182220000E+01   2.0472360000E+01   2.0472360000E+01   5.0934720000E+01   5.5236300000E+01   5.5236300000E+01   1.1382342000E+02   1.1382342000E+02
42  -1.5435650000E+01  -9.1441100000E+00  -5.2833500000E+00  -5.2833500000E+00  -2.2648500000E+00  -1.7868000000E-01  -1.7868000000E-01   4.7365600000E+00   4.7365600000E+00   9.6937000000E+00   1.5150990000E+01   2.0670700000E+01   2.0670700000E+01   5.1624280000E+01   5.5144700000E+01   5.5144700000E+01   1.1396490000E+02   1.1396490000E+02
43  -1.5467480000E+01  -9.0749500000E+00  -5.2687100000E+00  -5.2687100000E+00  -2.2457600000E+00  -1.8124000000E-01  -1.8124000000E-01   4.6761400000E+00   4.6761400000E+00   9.5349200000E+00   1.5133110000E+01   2.0861630000E+01   2.0861630000E+01   5.2321850000E+01   5.5070930000E+01   5.5070930000E+01   1.1410029000E+02   1.1410029000E+02
44  -1.5498980000E+01  -9.0051000000E+00  -5.2537500000E+00  -5.2537500000E+00  -2.2263400000E+00  -1.8463000000E-01  -1.8463000000E-01   4.6184500000E+00   4.6184500000E+00   9.3687600000E+00   1.5127590000E+01   2.1044580000E+01   2.1044580000E+01   5.3027640000E+01   5.5015770000E+01   5.5015770000E+01   1.1422938000E+02   1.1422938000E+02
45  -1.5530130000E+01  -8.9345600000E+00  -5.2385000000E+00  -5.2385000000E+00  -2.2065900000E+00  -1.8888000000E-01  -1.8888000000E-01   4.5635200000E+00   4.5635200000E+00   9.1961100000E+00   1.5133460000E+01   2.1218990000E+01   2.1218990000E+01   5.3741850000E+01   5.4979960000E+01   5.4979960000E+01   1.1435196000E+02   1.1435196000E+02
46  -1.5560910000E+01  -8.8633600000E+00  -5.2229500000E+00  -5.2229500000E+00  -2.1865300000E+00  -1.9403000000E-01  -1.9403000000E-01   4.5113800000E+00   4.5113800000E+00   9.0178900000E+00   1.5149730000E+01   2.1384360000E+01   2.1384360000E+01   5.4464710000E+01   5.4964200000E+01   5.4964200000E+01   1.1446788000E+02   1.1446788000E+02
47  -1.5591310000E+01  -8.7915100000E+00  -5.2071200000E+00  -5.2071200000E+00  -2.1661700000E+00  -2.0011000000E-01  -2.0011000000E-01   4.4620600000E+00   4.4620600000E+00   8.8349400000E+00   1.5175490000E+01   2.1540200000E+01   2.1540200000E+01   5.4969100000E+01   5.4969100000E+01   5.5196480000E+01   1.1457697000E+02   1.1457697000E+02
48  -1.5621290000E+01  -8.7190200000E+00  -5.1909900000E+00  -5.1909900000E+00  -2.1455200000E+00  -2.0717000000E-01  -2.0717000000E-01   4.4155600000E+00   4.4155600000E+00   8.6480400000E+00   1.5209870000E+01   2.1686070000E+01   2.1686070000E+01   5.4995200000E+01   5.4995200000E+01   5.5937400000E+01   1.1467910000E+02   1.1467910000E+02
49  -1.5650850000E+01  -8.6459100000E+00  -5.1745900000E+00  -5.1745900000E+00  -2.1245900000E+00  -2.1524000000E-01  -2.1524000000E-01   4.3719100000E+00   4.3719100000E+00   8.4579300000E+00   1.5252060000E+01   2.1821600000E+01   2.1821600000E+01   5.5042970000E+01   5.5042970000E+01   5.6687770000E+01   1.1477414000E+02   1.1477414000E+02
50  -1.5679970000E+01  -8.5721800000E+00  -5.1579100000E+00  -5.1579100000E+00  -2.1034100000E+00  -2.2433000000E-01  -2.2433000000E-01   4.3311100000E+00   4.3311100000E+00   8.2652400000E+00   1.5301320000E+01   2.1946440000E+01   2.1946440000E+01   5.5112810000E+01   5.5112810000E+01   5.7447870000E+01   1.1486198000E+02   1.1486198000E+02
51  -1.5708630000E+01  -8.4978500000E+00  -5.1409700000E+00  -5.1409700000E+00  -2.0819800000E+00  -2.3448000000E-01  -2.3448000000E-01   4.2931600000E+00   4.2931600000E+00   8.0705600000E+00   1.5356980000E+01   2.2060310000E+01   2.2060310000E+01   5.5205000000E+01   5.5205000000E+01   5.8218010000E+01   1.1494254000E+02   1.1494254000E+02
52  -1.5736820000E+01  -8.4229200000E+00  -5.1237600000E+00  -5.1237600000E+00  -2.0603300000E+00  -2.4570000000E-01  -2.4570000000E-01   4.2580600000E+00   4.2580600000E+00   7.8744000000E+00   1.5418420000E+01   2.2163010000E+01   2.2163010000E+01   5.5319770000E+01   5.5319770000E+01   5.8998540000E+01   1.1501572000E+02   1.1501572000E+02
53  -1.5764520000E+01  -8.3474200000E+00  -5.1063000000E+00  -5.1063000000E+00  -2.0384600000E+00  -2.5800000000E-01  -2.5800000000E-01   4.2258000000E+00   4.2258000000E+00   7.6772400000E+00   1.5485090000E+01   2.2254380000E+01   2.2254380000E+01   5.5457220000E+01   5.5457220000E+01   5.9789770000E+01   1.1508147000E+02   1.1508147000E+02
54  -1.5791730000E+01  -8.2713400000E+00  -5.0885900000E+00  -5.0885900000E+00  -2.0164000000E+00  -2.7139000000E-01  -2.7139000000E-01   4.1963800000E+00   4.1963800000E+00   7.4794600000E+00   1.5556460000E+01   2.2334350000E+01   2.2334350000E+01   5.5617380000E+01   5.5617380000E+01   6.0592070000E+01   1.1513974000E+02   1.1513974000E+02
55  -1.5818430000E+01  -8.1946900000E+00  -5.0706400000E+00  -5.0706400000E+00  -1.9941700000E+00  -2.8587000000E-01  -2.8587000000E-01   4.1697500000E+00   4.1697500000E+00   7.2814200000E+00   1.5632090000E+01   2.2402900000E+01   2.2402900000E+01   5.5800170000E+01   5.5800170000E+01   6.1405800000E+01   1.1519049000E+02   1.1519049000E+02
56  -1.5844620000E+01  -8.1174900000E+00  -5.0524600000E+00  -5.0524600000E+00  -1.9717900000E+00  -3.0145000000E-01  -3.0145000000E-01   4.1459000000E+00   4.1459000000E+00   7.0834400000E+00   1.5711550000E+01   2.2460080000E+01   2.2460080000E+01   5.6005430000E+01   5.6005430000E+01   6.2231330000E+01   1.1523370000E+02   1.1523370000E+02
57  -1.5870280000E+01  -8.0397300000E+00  -5.0340500000E+00  -5.0340500000E+00  -1.9492600000E+00  -3.1811000000E-01  -3.1811000000E-01   4.1248000000E+00   4.1248000000E+00   6.8857800000E+00   1.5794450000E+01   2.2506010000E+01   2.2506010000E+01   5.6232870000E+01   5.6232870000E+01   6.3069050000E+01   1.1526934000E+02   1.1526934000E+02
58  -1.5895400000E+01  -7.9614400000E+00  -5.0154300000E+00  -5.0154300000E+00  -1.9266300000E+00  -3.3583000000E-01  -3.3583000000E-01   4.1063900000E+00   4.1063900000E+00   6.6886900000E+00   1.5880440000E+01   2.2540880000E+01   2.2540880000E+01   5.6482160000E+01   5.6482160000E+01   6.3919330000E+01   1.1529743000E+02   1.1529743000E+02
59  -1.5919980000E+01  -7.8826100000E+00  -4.9966100000E+00  -4.9966100000E+00  -1.9039000000E+00  -3.5460000000E-01  -3.5460000000E-01   4.0906500000E+00   4.0906500000E+00   6.4923700000E+00   1.5969180000E+01   2.2564920000E+01   2.2564920000E+01   5.6752850000E+01   5.6752850000E+01   6.4782560000E+01   1.1531798000E+02   1.1531798000E+02
60  -1.5944010000E+01  -7.8032500000E+00  -4.9775800000E+00  -4.9775800000E+00  -1.8811100000E+00  -3.7439000000E-01  -3.7439000000E-01   4.0775000000E+00   4.0775000000E+00   6.2970100000E+00   1.6060380000E+01   2.2578430000E+01   2.2578430000E+01   5.7044410000E+01   5.7044410000E+01   6.5659120000E+01   1.1533101000E+02   1.1533101000E+02
61  -1.5967480000E+01  -7.7233700000E+00  -4.9583700000E+00  -4.9583700000E+00  -1.8582700000E+00  -3.9517000000E-01  -3.9517000000E-01   4.0669000000E+00   4.0669000000E+00   6.1027700000E+00   1.6153730000E+01   2.2581750000E+01   2.2581750000E+01   5.7356240000E+01   5.7356240000E+01   6.6549410000E+01   1.1533657000E+02   1.1533657000E+02
62  -1.5990400000E+01  -7.6429800000E+00  -4.9389900000E+00  -4.9389900000E+00  -1.8354100000E+00  -4.1691000000E-01  -4.1691000000E-01   4.0587700000E+00   4.0587700000E+00   5.9097800000E+00   1.6248980000E+01   2.2575270000E+01   2.2575270000E+01   5.7687660000E+01   5.7687660000E+01   6.7453780000E+01   1.1533469000E+02   1.1533469000E+02
63  -1.6012750000E+01  -7.5620900000E+00  -4.9194400000E+00  -4.9194400000E+00  -1.8125600000E+00  -4.3957000000E-01  -4.3957000000E-01   4.0530600000E+00   4.0530600000E+00   5.7181900000E+00   1.6345860000E+01   2.2559420000E+01   2.2559420000E+01   5.8037930000E+01   5.8037930000E+01   6.8372590000E+01   1.1532545000E+02   1.1532545000E+02
64  -1.6034530000E+01  -7.4807000000E+00  -4.8997400000E+00  -4.8997400000E+00  -1.7897400000E+00  -4.6310000000E-01  -4.6310000000E-01   4.0496800000E+00   4.0496800000E+00   5.5281000000E+00   1.6444140000E+01   2.2534670000E+01   2.2534670000E+01   5.8406250000E+01   5.8406250000E+01   6.9306190000E+01   1.1530891000E+02   1.1530891000E+02
65  -1.6055740000E+01  -7.3988300000E+00  -4.8799000000E+00  -4.8799000000E+00  -1.7669900000E+00  -4.8745000000E-01  -4.8745000000E-01   4.0485500000E+00   4.0485500000E+00   5.3396100000E+00   1.6543580000E+01   2.2501490000E+01   2.2501490000E+01   5.8791750000E+01   5.8791750000E+01   7.0254880000E+01   1.1528517000E+02   1.1528517000E+02
66  -1.6076370000E+01  -7.3164800000E+00  -4.8599300000E+00  -4.8599300000E+00  -1.7443200000E+00  -5.1258000000E-01  -5.1258000000E-01   4.0495900000E+00   4.0495900000E+00   5.1528100000E+00   1.6643960000E+01   2.2460390000E+01   2.2460390000E+01   5.9193530000E+01   5.9193530000E+01   7.1218940000E+01   1.1525433000E+02   1.1525433000E+02
67  -1.6096430000E+01  -7.2336700000E+00  -4.8398600000E+00  -4.8398600000E+00  -1.7217900000E+00  -5.3842000000E-01  -5.3842000000E-01   4.0527100000E+00   4.0527100000E+00   4.9677900000E+00   1.6745080000E+01   2.2411900000E+01   2.2411900000E+01   5.9610640000E+01   5.9610640000E+01   7.2198630000E+01   1.1521649000E+02   1.1521649000E+02
68  -1.6115920000E+01  -7.1504000000E+00  -4.8196800000E+00  -4.8196800000E+00  -1.6994000000E+00  -5.6493000000E-01  -5.6493000000E-01   4.0578200000E+00   4.0578200000E+00   4.7846100000E+00   1.6846710000E+01   2.2356550000E+01   2.2356550000E+01   6.0042090000E+01   6.0042090000E+01   7.3194120000E+01   1.1517179000E+02   1.1517179000E+02
69  -1.6134820000E+01  -7.0666900000E+00  -4.7994200000E+00  -4.7994200000E+00  -1.6772100000E+00  -5.9205000000E-01  -5.9205000000E-01   4.0648200000E+00   4.0648200000E+00   4.6033600000E+00   1.6948660000E+01   2.2294880000E+01   2.2294880000E+01   6.0486850000E+01   6.0486850000E+01   7.4205580000E+01   1.1512036000E+02   1.1512036000E+02
70  -1.6153150000E+01  -6.9825500000E+00  -4.7791000000E+00  -4.7791000000E+00  -1.6552500000E+00  -6.1971000000E-01  -6.1971000000E-01   4.0736300000E+00   4.0736300000E+00   4.4241000000E+00   1.7050740000E+01   2.2227430000E+01   2.2227430000E+01   6.0943880000E+01   6.0943880000E+01   7.5233060000E+01   1.1506236000E+02   1.1506236000E+02
71  -1.6170910000E+01  -6.8980000000E+00  -4.7587300000E+00  -4.7587300000E+00  -1.6335400000E+00  -6.4785000000E-01  -6.4785000000E-01   4.0841300000E+00   4.0841300000E+00   4.2468800000E+00   1.7152750000E+01   2.2154740000E+01   2.2154740000E+01   6.1412080000E+01   6.1412080000E+01   7.6276570000E+01   1.1499795000E+02   1.1499795000E+02
72  -1.6188090000E+01  -6.8130600000E+00  -4.7383200000E+00  -4.7383200000E+00  -1.6121400000E+00  -6.7640000000E-01  -6.7640000000E-01   4.0717800000E+00   4.0962200000E+00   4.0962200000E+00   1.7254520000E+01   2.2077340000E+01   2.2077340000E+01   6.1890360000E+01   6.1890360000E+01   7.7336040000E+01   1.1492732000E+02   1.1492732000E+02
73  -1.6204700000E+01  -6.7277500000E+00  -4.7179100000E+00  -4.7179100000E+00  -1.5910800000E+00  -7.0531000000E-01  -7.0531000000E-01   3.8988400000E+00   4.1098100000E+00   4.1098100000E+00   1.7355860000E+01   2.1995770000E+01   2.1995770000E+01   6.2377590000E+01   6.2377590000E+01   7.8411270000E+01   1.1485067000E+02   1.1485067000E+02
74  -1.6220740000E+01  -6.6420900000E+00  -4.6975000000E+00  -4.6975000000E+00  -1.5704000000E+00  -7.3450000000E-01  -7.3450000000E-01   3.7281400000E+00   4.1247800000E+00   4.1247800000E+00   1.7456590000E+01   2.1910530000E+01   2.1910530000E+01   6.2872630000E+01   6.2872630000E+01   7.9501970000E+01   1.1476821000E+02   1.1476821000E+02
