#  Nr    Dist               Kx                 Ky                 Kz                 band1(1)           band2(1)           band3(1)           band4(1)           band5(0)           band6(0)           band7(0)           band8(0)           band9(0)           band10(0)          band11(0)          band12(0)         
 115     0.387820510000     0.362179490000     0.750000000000     1.219305927958    -3.206000000000    -1.970300000000     0.444200000000     4.341500000000    15.563600000000    20.585300000000    24.187100000000    25.452600000000    28.620700000000    34.160100000000    35.905400000000    44.031500000000
 116     0.384615380000     0.365384620000     0.750000000000     1.223838666273    -3.210600000000    -1.972100000000     0.439400000000     4.368800000000    15.526000000000    20.583400000000    24.209000000000    25.479400000000    28.597900000000    34.218400000000    35.829400000000    44.075200000000
 117     0.381410260000     0.368589740000     0.750000000000     1.228371390446    -3.213900000000    -1.973400000000     0.436000000000     4.388400000000    15.499000000000    20.582000000000    24.224900000000    25.498700000000    28.581500000000    34.263600000000    35.771300000000    44.107000000000
 118     0.378205130000     0.371794870000     0.750000000000     1.232904128761    -3.215900000000    -1.974200000000     0.433900000000     4.400200000000    15.482700000000    20.581200000000    24.234400000000    25.510300000000    28.571600000000    34.292600000000    35.734600000000    44.127000000000
 119     0.375000000000     0.375000000000     0.750000000000     1.237436867076    -3.216600000000    -1.974400000000     0.433300000000     4.404100000000    15.477300000000    20.580900000000    24.237600000000    25.514100000000    28.568300000000    34.302500000000    35.722000000000    44.133200000000
 120     0.375000000000     0.375000000000     0.750000000000     1.237436867076    -3.216600000000    -1.974400000000     0.433300000000     4.404100000000    15.477300000000    20.580900000000    24.237600000000    25.514100000000    28.568300000000    34.302500000000    35.722000000000    44.133000000000
 121     0.365384620000     0.365384620000     0.730769230000     1.260989649924    -3.398700000000    -1.810100000000     0.326000000000     4.547800000000    15.619700000000    21.270500000000    23.912200000000    25.366800000000    28.108200000000    34.422300000000    35.190800000000    44.077400000000
 122     0.355769230000     0.355769230000     0.711538460000     1.284542440937    -3.627100000000    -1.634100000000     0.277000000000     4.698400000000    15.770200000000    21.940500000000    23.562600000000    25.209500000000    27.664300000000    34.527000000000    34.670700000000    43.975900000000
 123     0.346153850000     0.346153850000     0.692307690000     1.308095223785    -3.894800000000    -1.446000000000     0.286400000000     4.860500000000    15.930000000000    22.599600000000    23.222800000000    25.082700000000    27.252900000000    34.178900000000    34.644600000000    43.868400000000
 124     0.336538460000     0.336538460000     0.673076920000     1.331648014798    -4.193900000000    -1.246200000000     0.344700000000     5.028300000000    16.096900000000    22.878900000000    23.209200000000    24.931900000000    26.892000000000    33.707800000000    34.735100000000    43.744600000000
 125     0.326923080000     0.326923080000     0.653846150000     1.355200797646    -4.515800000000    -1.034800000000     0.444400000000     5.203000000000    16.270500000000    22.532600000000    23.720500000000    24.783000000000    26.629900000000    33.258800000000    34.811100000000    43.615600000000
 126     0.317307690000     0.317307690000     0.634615380000     1.378753588659    -4.853000000000    -0.811700000000     0.578800000000     5.384100000000    16.449900000000    22.185400000000    24.045900000000    24.636700000000    26.549700000000    32.833000000000    34.870200000000    43.489700000000
 127     0.307692310000     0.307692310000     0.615384620000     1.402306363342    -5.199400000000    -0.576600000000     0.743700000000     5.571100000000    16.634300000000    21.839400000000    24.109000000000    24.505600000000    26.729600000000    32.431300000000    34.911400000000    43.374300000000
 128     0.298076920000     0.298076920000     0.596153850000     1.425859154355    -5.550200000000    -0.330700000000     0.932000000000     5.762900000000    16.821900000000    21.494600000000    23.949500000000    24.366600000000    27.110800000000    32.054700000000    34.930800000000    43.276000000000
 129     0.288461540000     0.288461540000     0.576923080000     1.449411937203    -5.901500000000    -0.073300000000     1.142100000000     5.958900000000    17.012200000000    21.165400000000    23.667900000000    24.233800000000    27.603000000000    31.704000000000    34.933500000000    43.201200000000
 130     0.278846150000     0.278846150000     0.557692310000     1.472964728216    -6.250800000000     0.195000000000     1.370900000000     6.158300000000    17.201800000000    20.826600000000    23.328700000000    24.107800000000    28.117300000000    31.380200000000    34.906200000000    43.151200000000
 131     0.269230770000     0.269230770000     0.538461540000     1.496517511064    -6.595600000000     0.474300000000     1.616500000000     6.360200000000    17.389200000000    20.493100000000    22.964900000000    23.990300000000    28.622900000000    31.084300000000    34.854700000000    43.130000000000
 132     0.259615380000     0.259615380000     0.519230770000     1.520070302076    -6.934400000000     0.764500000000     1.877400000000     6.563700000000    17.572200000000    20.165700000000    22.591600000000    23.882700000000    29.098400000000    30.817200000000    34.778800000000    43.138300000000
 133     0.250000000000     0.250000000000     0.500000000000     1.543623084924    -7.265800000000     1.064300000000     2.151100000000     6.766900000000    17.744300000000    19.842300000000    22.211500000000    23.779900000000    29.516200000000    30.578600000000    34.662900000000    43.163400000000
 134     0.240384620000     0.240384620000     0.480769230000     1.567175867772    -7.588600000000     1.375300000000     2.438300000000     6.970600000000    17.908800000000    19.529400000000    21.838300000000    23.696500000000    29.895300000000    30.372100000000    34.540600000000    43.206600000000
 135     0.230769230000     0.230769230000     0.461538460000     1.590728658785    -7.902000000000     1.696500000000     2.737200000000     7.172800000000    18.059300000000    19.224800000000    21.469700000000    23.627600000000    30.197400000000    30.217600000000    34.398200000000    43.234100000000
 136     0.221153850000     0.221153850000     0.442307690000     1.614281441633    -8.205400000000     2.027600000000     3.046800000000     7.372700000000    18.192000000000    18.929200000000    21.107200000000    23.574400000000    30.055500000000    30.481000000000    34.238900000000    43.239200000000
 137     0.211538460000     0.211538460000     0.423076920000     1.637834232646    -8.498100000000     2.368400000000     3.366300000000     7.569100000000    18.303400000000    18.643100000000    20.751600000000    23.537800000000    29.947300000000    30.685800000000    34.066600000000    43.230700000000
 138     0.201923080000     0.201923080000     0.403846150000     1.661387015494    -8.779700000000     2.718400000000     3.695100000000     7.761000000000    18.368600000000    18.390000000000    20.404400000000    23.518000000000    29.873700000000    30.850400000000    33.886500000000    43.100500000000
 139     0.192307690000     0.192307690000     0.384615380000     1.684939806507    -9.049800000000     3.078200000000     4.033100000000     7.952900000000    18.113800000000    18.453600000000    20.068500000000    23.517100000000    29.835600000000    30.945300000000    33.706300000000    42.831900000000
 140     0.182692310000     0.182692310000     0.365384620000     1.708492581190    -9.308000000000     3.445600000000     4.376600000000     8.133100000000    17.858400000000    18.482700000000    19.735300000000    23.527000000000    29.833700000000    30.992600000000    33.528800000000    42.402200000000
 141     0.173076920000     0.173076920000     0.346153850000     1.732045372203    -9.554100000000     3.821000000000     4.726300000000     8.306100000000    17.614300000000    18.480500000000    19.409900000000    23.547900000000    29.868800000000    30.997700000000    33.364000000000    42.004400000000
 142     0.163461540000     0.163461540000     0.326923080000     1.755598155051    -9.787900000000     4.203700000000     5.081100000000     8.471200000000    17.381900000000    18.446500000000    19.092100000000    23.575400000000    29.941400000000    30.966200000000    33.219800000000    41.634000000000
 143     0.153846150000     0.153846150000     0.307692310000     1.779150946064   -10.009000000000     4.593000000000     5.439900000000     8.627600000000    17.161300000000    18.381100000000    18.782000000000    23.604800000000    30.051900000000    30.903400000000    33.104300000000    41.329800000000
 144     0.144230770000     0.144230770000     0.288461540000     1.802703728911   -10.217500000000     4.988100000000     5.801400000000     8.774800000000    16.953000000000    18.285100000000    18.479200000000    23.630900000000    30.200800000000    30.814200000000    33.025200000000    40.961700000000
 145     0.134615380000     0.134615380000     0.269230770000     1.826256519924   -10.413000000000     5.388100000000     6.164200000000     8.912300000000    16.757100000000    18.160100000000    18.183700000000    23.649100000000    30.388000000000    30.703500000000    32.989300000000    40.565900000000
 146     0.125000000000     0.125000000000     0.250000000000     1.849809302772   -10.595500000000     5.791600000000     6.526800000000     9.039800000000    16.573800000000    17.895600000000    18.007500000000    23.655800000000    30.575700000000    30.613800000000    33.002000000000    40.148300000000
 147     0.115384620000     0.115384620000     0.230769230000     1.873362085620   -10.764900000000     6.197400000000     6.887300000000     9.157200000000    16.403400000000    17.614800000000    17.829500000000    23.649000000000    30.435100000000    30.877900000000    33.066600000000    39.739100000000
 148     0.105769230000     0.105769230000     0.211538460000     1.896914876633   -10.921000000000     6.603600000000     7.243600000000     9.264300000000    16.246100000000    17.341700000000    17.628400000000    23.628200000000    30.285900000000    31.179900000000    33.184500000000    39.367300000000
 149     0.096153850000     0.096153850000     0.192307690000     1.920467659481   -11.063800000000     7.012000000000     7.596600000000     9.365600000000    16.097100000000    17.074300000000    17.400000000000    23.604900000000    30.130800000000    31.521800000000    33.353400000000    39.030300000000
 150     0.086538460000     0.086538460000     0.173076920000     1.944020450494   -11.193200000000     7.412100000000     7.937000000000     9.451900000000    15.966200000000    16.817800000000    17.160900000000    23.559300000000    29.976600000000    31.898600000000    33.573300000000    38.719500000000
 151     0.076923080000     0.076923080000     0.153846150000     1.967573233342   -11.309100000000     7.806300000000     8.267800000000     9.531000000000    15.852700000000    16.576900000000    16.916100000000    23.510300000000    29.830000000000    32.313300000000    33.840100000000    38.445200000000
 152     0.067307690000     0.067307690000     0.134615380000     1.991126024355   -11.411500000000     8.189300000000     8.579400000000     9.597300000000    15.748700000000    16.343300000000    16.657200000000    23.457000000000    29.685600000000    32.761700000000    34.144100000000    38.202300000000
 153     0.057692310000     0.057692310000     0.115384620000     2.014678799038   -11.500300000000     8.550700000000     8.868900000000     9.654100000000    15.658400000000    16.125300000000    16.397000000000    23.399600000000    29.551800000000    33.244100000000    34.480300000000    38.015000000000
 154     0.048076920000     0.048076920000     0.096153850000     2.038231590051   -11.575500000000     8.887400000000     9.131600000000     9.703700000000    15.583900000000    15.925900000000    16.148600000000    23.347800000000    29.433800000000    33.760000000000    34.841000000000    37.804500000000
 155     0.038461540000     0.038461540000     0.076923080000     2.061784372899   -11.637100000000     9.192100000000     9.361300000000     9.742600000000    15.521400000000    15.757000000000    15.914500000000    23.301900000000    29.333300000000    34.306400000000    35.216700000000    37.658300000000
 156     0.028846150000     0.028846150000     0.057692310000     2.085337163911   -11.685100000000     9.447100000000     9.550200000000     9.772100000000    15.472500000000    15.611300000000    15.709500000000    23.261700000000    29.249700000000    34.878600000000    35.592600000000    37.545000000000
 157     0.019230770000     0.019230770000     0.038461540000     2.108889946759   -11.719300000000     9.643000000000     9.691800000000     9.793000000000    15.437500000000    15.501400000000    15.548600000000    23.231900000000    29.188400000000    35.468200000000    35.949600000000    37.464300000000
 158     0.009615380000     0.009615380000     0.019230770000     2.132442737772   -11.739900000000     9.767100000000     9.779800000000     9.805500000000    15.416500000000    15.432800000000    15.445200000000    23.213600000000    29.150900000000    36.041000000000    36.245800000000    37.416000000000
 159     0.000000000000     0.000000000000     0.000000000000     2.155995520620   -11.746700000000     9.809700000000     9.809700000000     9.809700000000    15.409500000000    15.409500000000    15.409500000000    23.207400000000    29.138300000000    36.377200000000    36.377400000000    37.399800000000
 160     0.000000000000     0.000000000000     0.000000000000     2.155995520620   -11.746700000000     9.809700000000     9.809700000000     9.809700000000    15.409500000000    15.409500000000    15.409500000000    23.207400000000    29.138300000000    36.377200000000    36.377200000000    37.399800000000
 161     0.012820510000     0.012820510000     0.012820510000     2.178201295319   -11.742200000000     9.775500000000     9.801200000000     9.801200000000    15.420600000000    15.420600000000    15.431400000000    23.211500000000    29.146700000000    36.207500000000    36.207600000000    37.378900000000
 162     0.025641030000     0.025641030000     0.025641030000     2.200407087339   -11.728500000000     9.674800000000     9.776000000000     9.776000000000    15.453600000000    15.453600000000    15.495400000000    23.223900000000    29.171800000000    35.867000000000    35.867100000000    37.317600000000
 163     0.038461540000     0.038461540000     0.038461540000     2.222612862038   -11.705600000000     9.512900000000     9.734800000000     9.734800000000    15.507600000000    15.507600000000    15.596300000000    23.244600000000    29.212900000000    35.491800000000    35.491900000000    37.220700000000
 164     0.051282050000     0.051282050000     0.051282050000     2.244818636736   -11.673700000000     9.297100000000     9.678900000000     9.678900000000    15.581100000000    15.581100000000    15.727000000000    23.273500000000    29.269300000000    35.117900000000    35.117900000000    37.094000000000
 165     0.064102560000     0.064102560000     0.064102560000     2.267024411435   -11.632600000000     9.035500000000     9.609700000000     9.609700000000    15.672300000000    15.672300000000    15.879700000000    23.310600000000    29.339700000000    34.756600000000    34.756600000000    36.945200000000
 166     0.076923080000     0.076923080000     0.076923080000     2.289230203455   -11.582400000000     8.734500000000     9.527000000000     9.527000000000    15.778100000000    15.778100000000    16.034400000000    23.351900000000    29.418200000000    34.411600000000    34.411600000000    36.780800000000
 167     0.089743590000     0.089743590000     0.089743590000     2.311435978154   -11.523100000000     8.403600000000     9.436300000000     9.436300000000    15.898200000000    15.898200000000    16.209400000000    23.404200000000    29.510400000000    34.087500000000    34.087500000000    36.609900000000
 168     0.102564100000     0.102564100000     0.102564100000     2.333641752853   -11.454800000000     8.042000000000     9.336600000000     9.336600000000    16.024800000000    16.024800000000    16.386800000000    23.460700000000    29.607500000000    33.784100000000    33.784100000000    36.435600000000
 169     0.115384620000     0.115384620000     0.115384620000     2.355847544872   -11.377300000000     7.660600000000     9.231200000000     9.231200000000    16.166100000000    16.166100000000    16.571600000000    23.521800000000    29.714700000000    33.505200000000    33.505200000000    36.268500000000
 170     0.128205130000     0.128205130000     0.128205130000     2.378053319571   -11.290900000000     7.267400000000     9.121200000000     9.121200000000    16.311200000000    16.311200000000    16.744800000000    23.594500000000    29.823900000000    33.250600000000    33.250600000000    36.107400000000
 171     0.141025640000     0.141025640000     0.141025640000     2.400259094270   -11.195500000000     6.861200000000     9.007900000000     9.007900000000    16.460300000000    16.460300000000    16.911900000000    23.673800000000    29.933300000000    33.021400000000    33.021400000000    35.958100000000
 172     0.153846150000     0.153846150000     0.153846150000     2.422464868969   -11.091100000000     6.444600000000     8.892400000000     8.892400000000    16.611200000000    16.611200000000    17.071400000000    23.759100000000    30.040200000000    32.818900000000    32.818900000000    35.823300000000
 173     0.166666670000     0.166666670000     0.166666670000     2.444670660988   -10.977700000000     6.019900000000     8.775900000000     8.775900000000    16.762000000000    16.762000000000    17.222200000000    23.849900000000    30.141800000000    32.643800000000    32.643800000000    35.705200000000
 174     0.179487180000     0.179487180000     0.179487180000     2.466876435687   -10.855500000000     5.589100000000     8.659300000000     8.659300000000    16.910700000000    16.910700000000    17.363800000000    23.945500000000    30.235900000000    32.497300000000    32.497300000000    35.605400000000
 175     0.192307690000     0.192307690000     0.192307690000     2.489082210386   -10.724400000000     5.153900000000     8.543600000000     8.543600000000    17.055700000000    17.055700000000    17.495900000000    24.045200000000    30.320800000000    32.380000000000    32.380000000000    35.524000000000
 176     0.205128210000     0.205128210000     0.205128210000     2.511288002406   -10.584500000000     4.714500000000     8.423700000000     8.423700000000    17.193600000000    17.193600000000    17.616600000000    24.136600000000    30.395000000000    32.290900000000    32.290900000000    35.460200000000
 177     0.217948720000     0.217948720000     0.217948720000     2.533493777105   -10.435900000000     4.274600000000     8.311400000000     8.311400000000    17.326600000000    17.326600000000    17.730000000000    24.240600000000    30.458900000000    32.234400000000    32.234400000000    35.413100000000
 178     0.230769230000     0.230769230000     0.230769230000     2.555699551804   -10.278600000000     3.834100000000     8.201800000000     8.201800000000    17.451700000000    17.451700000000    17.834500000000    24.345900000000    30.512800000000    32.208900000000    32.208900000000    35.379800000000
 179     0.243589740000     0.243589740000     0.243589740000     2.577905326503   -10.112800000000     3.393900000000     8.094200000000     8.094200000000    17.555800000000    17.555800000000    17.930400000000    24.448900000000    30.556300000000    32.214000000000    32.214000000000    35.356900000000
 180     0.256410260000     0.256410260000     0.256410260000     2.600111118522    -9.938400000000     2.954900000000     7.991400000000     7.991400000000    17.662500000000    17.662500000000    18.018200000000    24.553600000000    30.594900000000    32.250300000000    32.250300000000    35.341100000000
 181     0.269230770000     0.269230770000     0.269230770000     2.622316893221    -9.755700000000     2.518000000000     7.892400000000     7.892400000000    17.759500000000    17.759500000000    18.098500000000    24.656600000000    30.629200000000    32.317200000000    32.317200000000    35.328000000000
 182     0.282051280000     0.282051280000     0.282051280000     2.644522667920    -9.564700000000     2.083700000000     7.797700000000     7.797700000000    17.846500000000    17.846500000000    18.171700000000    24.756700000000    30.661900000000    32.413900000000    32.413900000000    35.313900000000
 183     0.294871790000     0.294871790000     0.294871790000     2.666728442619    -9.365700000000     1.653000000000     7.707500000000     7.707500000000    17.923500000000    17.923500000000    18.238400000000    24.853000000000    30.695700000000    32.539400000000    32.539400000000    35.295000000000
 184     0.307692310000     0.307692310000     0.307692310000     2.688934234638    -9.158700000000     1.226300000000     7.622000000000     7.622000000000    17.990800000000    17.990800000000    18.299000000000    24.944500000000    30.732900000000    32.692400000000    32.692400000000    35.268200000000
 185     0.320512820000     0.320512820000     0.320512820000     2.711140009337    -8.944000000000     0.804500000000     7.541300000000     7.541300000000    18.048700000000    18.048700000000    18.353900000000    25.030400000000    30.775700000000    32.871300000000    32.871300000000    35.231200000000
 186     0.333333330000     0.333333330000     0.333333330000     2.733345784036    -8.721900000000     0.388000000000     7.465700000000     7.465700000000    18.097800000000    18.097800000000    18.403600000000    25.110000000000    30.825700000000    33.073800000000    33.073800000000    35.182200000000
 187     0.346153850000     0.346153850000     0.346153850000     2.755551576056    -8.492800000000    -0.022200000000     7.395300000000     7.395300000000    18.138900000000    18.138900000000    18.448300000000    25.182900000000    30.884300000000    33.297600000000    33.297700000000    35.120600000000
 188     0.358974360000     0.358974360000     0.358974360000     2.777757350755    -8.257200000000    -0.425300000000     7.330200000000     7.330200000000    18.172600000000    18.172600000000    18.488500000000    25.250400000000    30.954600000000    33.539800000000    33.539900000000    35.047200000000
 189     0.371794870000     0.371794870000     0.371794870000     2.799963125454    -8.015500000000    -0.820900000000     7.270400000000     7.270400000000    18.199900000000    18.199900000000    18.524400000000    25.308700000000    31.031800000000    33.796900000000    33.796900000000    34.959000000000
 190     0.384615380000     0.384615380000     0.384615380000     2.822168900153    -7.768800000000    -1.207600000000     7.216200000000     7.216200000000    18.221500000000    18.221500000000    18.556300000000    25.359800000000    31.117700000000    34.064800000000    34.064900000000    34.861400000000
 191     0.397435900000     0.397435900000     0.397435900000     2.844374692172    -7.518000000000    -1.584100000000     7.167500000000     7.167500000000    18.238400000000    18.238400000000    18.584300000000    25.403900000000    31.211200000000    34.338800000000    34.338800000000    34.754200000000
 192     0.410256410000     0.410256410000     0.410256410000     2.866580466871    -7.265000000000    -1.948400000000     7.124500000000     7.124500000000    18.251200000000    18.251200000000    18.608800000000    25.441300000000    31.310300000000    34.613100000000    34.613100000000    34.641200000000
 193     0.423076920000     0.423076920000     0.423076920000     2.888786241570    -7.012200000000    -2.298000000000     7.087100000000     7.087100000000    18.260800000000    18.260800000000    18.629700000000    25.472400000000    31.412300000000    34.525900000000    34.880900000000    34.880900000000
 194     0.435897440000     0.435897440000     0.435897440000     2.910992033589    -6.763500000000    -2.629500000000     7.054800000000     7.054800000000    18.262100000000    18.262100000000    18.646800000000    25.495200000000    31.492200000000    34.400800000000    35.124900000000    35.124900000000
 195     0.448717950000     0.448717950000     0.448717950000     2.933197808288    -6.524600000000    -2.936600000000     7.029700000000     7.029700000000    18.266700000000    18.266700000000    18.661900000000    25.524100000000    31.565500000000    34.316600000000    35.352200000000    35.352200000000
 196     0.461538460000     0.461538460000     0.461538460000     2.955403582987    -6.305600000000    -3.208100000000     7.009400000000     7.009400000000    18.269800000000    18.269800000000    18.672600000000    25.538600000000    31.647000000000    34.224100000000    35.545600000000    35.545600000000
 197     0.474358970000     0.474358970000     0.474358970000     2.977609357686    -6.121700000000    -3.429500000000     6.994900000000     6.994900000000    18.271700000000    18.271700000000    18.680100000000    25.548700000000    31.711600000000    34.151300000000    35.693800000000    35.693800000000
 198     0.487179490000     0.487179490000     0.487179490000     2.999815149706    -5.995100000000    -3.578700000000     6.986200000000     6.986200000000    18.272700000000    18.272700000000    18.684700000000    25.554700000000    31.753400000000    34.104500000000    35.787400000000    35.787400000000
 199     0.500000000000     0.500000000000     0.500000000000     3.022020924405    -5.949200000000    -3.632100000000     6.983300000000     6.983300000000    18.273100000000    18.273100000000    18.686200000000    25.556600000000    31.767900000000    34.088300000000    35.819400000000    35.819400000000
 200     0.500000000000     0.500000000000     0.500000000000     3.022020924405    -5.949200000000    -3.632100000000     6.983300000000     6.983300000000    18.273100000000    18.273100000000    18.686200000000    25.556600000000    31.767900000000    34.088300000000    35.819400000000    35.819400000000
 201     0.503205130000     0.493589740000     0.503205130000     3.029871857464    -5.947200000000    -3.629900000000     6.972600000000     6.979300000000    18.270600000000    18.280700000000    18.693700000000    25.557000000000    31.757700000000    34.089900000000    35.814800000000    35.823300000000
 202     0.506410260000     0.487179490000     0.506410260000     3.037722782358    -5.941100000000    -3.623600000000     6.940800000000     6.967500000000    18.262300000000    18.303400000000    18.717300000000    25.557800000000    31.727100000000    34.094500000000    35.800900000000    35.835500000000
 203     0.509615380000     0.480769230000     0.509615380000     3.045573707253    -5.931000000000    -3.613100000000     6.888100000000     6.947800000000    18.246400000000    18.341200000000    18.758500000000    25.558800000000    31.676300000000    34.101900000000    35.778200000000    35.857400000000
 204     0.512820510000     0.474358970000     0.512820510000     3.053424640312    -5.916900000000    -3.598300000000     6.815200000000     6.920600000000    18.220900000000    18.393700000000    18.819100000000    25.559600000000    31.605400000000    34.111700000000    35.747000000000    35.891300000000
 205     0.516025640000     0.467948720000     0.516025640000     3.061275565206    -5.898700000000    -3.579400000000     6.722800000000     6.886200000000    18.185200000000    18.460700000000    18.899500000000    25.559300000000    31.514700000000    34.123400000000    35.707900000000    35.939800000000
 206     0.519230770000     0.461538460000     0.519230770000     3.069126498265    -5.876600000000    -3.556300000000     6.609000000000     6.844400000000    18.138700000000    18.541500000000    18.998300000000    25.557200000000    31.404600000000    34.135200000000    35.661700000000    36.003500000000
 207     0.522435900000     0.455128210000     0.522435900000     3.076977423160    -5.850300000000    -3.529100000000     6.481700000000     6.796800000000    18.093300000000    18.640200000000    19.116900000000    25.556400000000    31.278400000000    34.150400000000    35.613400000000    36.100700000000
 208     0.525641030000     0.448717950000     0.525641030000     3.084828356219    -5.820100000000    -3.497500000000     6.337600000000     6.742700000000    18.032000000000    18.748300000000    19.251500000000    25.548400000000    31.139400000000    34.170500000000    35.556000000000    36.215800000000
 209     0.528846150000     0.442307690000     0.528846150000     3.092679281113    -5.785900000000    -3.462100000000     6.176500000000     6.681200000000    17.959900000000    18.867300000000    19.401000000000    25.535400000000    30.980400000000    34.186200000000    35.491100000000    36.341200000000
 210     0.532051280000     0.435897440000     0.532051280000     3.100530206008    -5.747600000000    -3.422400000000     6.003500000000     6.616400000000    17.884000000000    18.999600000000    19.566100000000    25.516400000000    30.815800000000    34.206900000000    35.428300000000    36.491600000000
 211     0.535256410000     0.429487180000     0.535256410000     3.108381139067    -5.705400000000    -3.378900000000     5.817500000000     6.546900000000    17.799500000000    19.141800000000    19.742100000000    25.485900000000    30.634700000000    34.217400000000    35.359100000000    36.661900000000
 212     0.538461540000     0.423076920000     0.538461540000     3.116232072126    -5.659100000000    -3.331600000000     5.620800000000     6.473200000000    17.711200000000    19.294200000000    19.930000000000    25.451300000000    30.446900000000    34.236500000000    35.288200000000    36.854200000000
 213     0.541666670000     0.416666670000     0.541666670000     3.124082997021    -5.608900000000    -3.280300000000     5.414000000000     6.396000000000    17.619100000000    19.456000000000    20.128300000000    25.407200000000    30.254700000000    34.256300000000    35.216600000000    37.067800000000
 214     0.544871790000     0.410256410000     0.544871790000     3.131933921915    -5.554800000000    -3.225200000000     5.198400000000     6.315700000000    17.524100000000    19.626700000000    20.335700000000    25.352400000000    30.060600000000    34.276700000000    35.145300000000    37.301600000000
 215     0.548076920000     0.403846150000     0.548076920000     3.139784854974    -5.496700000000    -3.166400000000     4.974900000000     6.232900000000    17.426900000000    19.805200000000    20.551200000000    25.286000000000    29.867200000000    34.297800000000    35.075100000000    37.554800000000
 216     0.551282050000     0.397435900000     0.551282050000     3.147635779869    -5.434600000000    -3.104000000000     4.744600000000     6.148000000000    17.328200000000    19.990900000000    20.773900000000    25.207000000000    29.676800000000    34.319300000000    35.006700000000    37.825900000000
 217     0.554487180000     0.391025640000     0.554487180000     3.155486712928    -5.368700000000    -3.038100000000     4.508600000000     6.061400000000    17.228400000000    20.183000000000    21.002900000000    25.114800000000    29.491600000000    34.341000000000    34.941200000000    38.113900000000
 218     0.557692310000     0.384615380000     0.557692310000     3.163337645987    -5.298900000000    -2.968600000000     4.267700000000     5.973600000000    17.126500000000    20.380000000000    21.235400000000    25.006400000000    29.317600000000    34.353900000000    34.878400000000    38.418200000000
 219     0.560897440000     0.378205130000     0.560897440000     3.171188570881    -5.225200000000    -2.896100000000     4.024300000000     5.885100000000    17.027100000000    20.582200000000    21.476800000000    24.890400000000    29.149800000000    34.375000000000    34.820900000000    38.737100000000
 220     0.564102560000     0.371794870000     0.564102560000     3.179039495776    -5.147800000000    -2.820600000000     3.776200000000     5.796200000000    16.927500000000    20.788200000000    21.719000000000    24.755700000000    28.990100000000    34.395000000000    34.768600000000    39.067300000000
 221     0.567307690000     0.365384620000     0.567307690000     3.186890420670    -5.066500000000    -2.742300000000     3.525900000000     5.707300000000    16.828700000000    20.997200000000    21.963600000000    24.607400000000    28.841300000000    34.414200000000    34.722300000000    39.408200000000
 222     0.570512820000     0.358974360000     0.570512820000     3.194741353729    -4.981500000000    -2.661600000000     3.274200000000     5.618800000000    16.731300000000    21.208300000000    22.209400000000    24.446500000000    28.704000000000    34.432400000000    34.682700000000    39.758400000000
 223     0.573717950000     0.352564100000     0.573717950000     3.202592286789    -4.892900000000    -2.578700000000     3.022100000000     5.527600000000    16.635100000000    21.415400000000    22.450900000000    24.270100000000    28.572700000000    34.437900000000    34.650000000000    40.115100000000
 224     0.576923080000     0.346153850000     0.576923080000     3.210443211683    -4.800600000000    -2.494100000000     2.770400000000     5.440700000000    16.541200000000    21.627700000000    22.693100000000    24.089900000000    28.459200000000    34.453200000000    34.626300000000    40.477100000000
 225     0.580128210000     0.339743590000     0.580128210000     3.218294144742    -4.704900000000    -2.408300000000     2.520000000000     5.355100000000    16.448700000000    21.833100000000    22.926400000000    23.905300000000    28.357700000000    34.463000000000    34.609200000000    40.841200000000
 226     0.583333330000     0.333333330000     0.583333330000     3.226145069637    -4.605600000000    -2.322000000000     2.272500000000     5.271000000000    16.359300000000    22.042800000000    23.130500000000    23.741200000000    28.268700000000    34.474100000000    34.604400000000    41.205000000000
 227     0.586538460000     0.326923080000     0.586538460000     3.233995994531    -4.503000000000    -2.236000000000     2.028900000000     5.188600000000    16.272500000000    22.250000000000    23.221000000000    23.680000000000    28.192100000000    34.482800000000    34.610000000000    41.565100000000
 228     0.589743590000     0.320512820000     0.589743590000     3.241846927590    -4.397200000000    -2.151500000000     1.790700000000     5.108200000000    16.188500000000    22.453800000000    23.111800000000    23.807500000000    28.128000000000    34.488800000000    34.626900000000    41.917900000000
 229     0.592948720000     0.314102560000     0.592948720000     3.249697860650    -4.288400000000    -2.070000000000     1.560000000000     5.030000000000    16.107500000000    22.653200000000    22.916600000000    24.009900000000    28.077000000000    34.491900000000    34.655700000000    42.259300000000
 230     0.596153850000     0.307692310000     0.596153850000     3.257548785544    -4.176700000000    -1.992700000000     1.338300000000     4.954800000000    16.029500000000    22.702200000000    22.853400000000    24.219000000000    28.044300000000    34.496800000000    34.704200000000    42.588000000000
 231     0.599358970000     0.301282050000     0.599358970000     3.265399710438    -4.062800000000    -1.923500000000     1.130300000000     4.881500000000    15.954700000000    22.471900000000    23.041400000000    24.431100000000    28.021700000000    34.493200000000    34.758400000000    42.893000000000
 232     0.602564100000     0.294871790000     0.602564100000     3.273250643497    -3.946900000000    -1.865000000000     0.938900000000     4.810900000000    15.883200000000    22.236400000000    23.222400000000    24.633800000000    28.015800000000    34.485900000000    34.826400000000    43.172000000000
 233     0.605769230000     0.288461540000     0.605769230000     3.281101568392    -3.829700000000    -1.821000000000     0.768900000000     4.743100000000    15.815100000000    21.998100000000    23.395600000000    24.823100000000    28.028200000000    34.474800000000    34.908600000000    43.420100000000
